date,sym,time,price,size,qualifier,bid,ask
2013-01-15,VODl.BS,12:08:09.600,159.169,528380,DARK,159.164,159.174
2013-01-15,BARC.TQ,12:08:38.400,246.442,145390,C,246.437,246.447
2013-01-15,VODl.TQ,12:08:38.400,161.64,945140,m,161.635,161.645
2013-01-15,BARCl.BS,12:09:07.200,246.193,903390,AUC,246.188,246.198
2013-01-15,VODl.BS,12:09:07.200,159.366,174880,AUC,159.361,159.371
2013-01-15,BARCl.BS,12:09:36.000,246.044,267610,B,246.039,246.049
2013-01-15,VODl.BS,12:09:36.000,163.011,225510,AUC,163.006,163.016
2013-01-15,BARCl.CHI,12:10:04.800,247.007,807480,a,247.002,247.012
2013-01-15,VODl.TQ,12:10:04.800,159.027,583550,Auc,159.022,159.032
2013-01-15,BARCl.BS,12:10:33.600,247.079,139420,DARK,247.074,247.084
2013-01-15,VODl.BS,12:10:33.600,159.281,507210,x,159.276,159.286
2013-01-15,BARC.L,12:11:02.400,247.075,228340,DARKTRADE,247.07,247.08
2013-01-15,VODl.TQ,12:11:02.400,162.276,120110,m,162.271,162.281
2013-01-15,BARC.L,12:11:31.200,242.889,395730,Auc,242.884,242.894
2013-01-15,VODl.TQ,12:11:31.200,159.063,742030,B,159.058,159.068
2013-01-15,BARCl.CHI,12:12:00.000,246.812,94870,x,246.807,246.817
2013-01-15,VODl.BS,12:12:00.000,159.285,336190,DARK,159.28,159.29
2013-01-15,BARCl.CHI,12:12:28.800,241.019,9570,DRK,241.014,241.024
2013-01-15,VODl.CHI,12:12:28.800,161.054,119850,b,161.049,161.059
2013-01-15,BARC.TQ,12:12:57.600,242.872,53000,A,242.867,242.877
2013-01-15,VOD.L,12:12:57.600,161.362,648920,DARKTRADE,161.357,161.367
2013-01-15,BARC.TQ,12:13:26.400,241.03,453830,A,241.025,241.035
2013-01-15,VODl.CHI,12:13:26.400,162.561,766990,x,162.556,162.566
2013-01-15,BARCl.BS,12:13:55.200,243.868,547510,A,243.863,243.873
2013-01-15,VODl.CHI,12:13:55.200,160.682,184470,a,160.677,160.687
2013-01-15,BARCl.BS,12:14:24.000,242.675,960,A,242.67,242.68
2013-01-15,VODl.CHI,12:14:24.000,159.227,460790,auc,159.222,159.232
2013-01-15,BARCl.CHI,12:14:52.800,247.033,391020,auc,247.028,247.038
2013-01-15,VODl.TQ,12:14:52.800,161.426,144790,A,161.421,161.431
2013-01-15,BARCl.CHI,12:15:21.600,241,449220,b,240.995,241.005
2013-01-15,VODl.TQ,12:15:21.600,159.278,229200,Auc,159.273,159.283
2013-01-15,BARC.TQ,12:15:50.400,245.545,891070,Auc,245.54,245.55
2013-01-15,VODl.BS,12:15:50.400,161.995,938620,B,161.99,162
2013-01-15,BARCl.CHI,12:16:19.200,241.128,102740,DRK,241.123,241.133
2013-01-15,VODl.CHI,12:16:19.200,159.08,42150,x,159.075,159.085
2013-01-15,BARC.TQ,12:16:48.000,244.274,655730,X,244.269,244.279
2013-01-15,VOD.L,12:16:48.000,162.918,478130,X,162.913,162.923
2013-01-15,BARCl.CHI,12:17:16.800,245.556,275090,a,245.551,245.561
2013-01-15,VODl.TQ,12:17:16.800,159.111,952380,m,159.106,159.116
2013-01-15,BARC.L,12:17:45.600,243.08,375300,A,243.075,243.085
2013-01-15,VODl.BS,12:17:45.600,159.21,64440,A,159.205,159.215
2013-01-15,BARCl.CHI,12:18:14.400,241.561,24670,b,241.556,241.566
2013-01-15,VODl.CHI,12:18:14.400,159.578,669740,b,159.573,159.583
2013-01-15,BARC.TQ,12:18:43.200,240.97,232690,Auc,240.965,240.975
2013-01-15,VODl.BS,12:18:43.200,158.979,645860,x,158.974,158.984
2013-01-15,BARC.L,12:19:12.000,246.021,147270,DARKTRADE,246.016,246.026
2013-01-15,VODl.BS,12:19:12.000,161.027,52900,A,161.022,161.032
2013-01-15,BARC.L,12:19:40.800,245.33,648070,DARKTRADE,245.325,245.335
2013-01-15,VODl.CHI,12:19:40.800,160.3,139310,DRK,160.295,160.305
2013-01-15,BARC.TQ,12:20:09.600,245.62,686790,A,245.615,245.625
2013-01-15,VODl.BS,12:20:09.600,162.821,187170,x,162.816,162.826
2013-01-15,BARC.TQ,12:20:38.400,242.281,970140,B,242.276,242.286
2013-01-15,VODl.BS,12:20:38.400,160.376,547860,B,160.371,160.381
2013-01-15,BARC.TQ,12:21:07.200,242.032,665770,DARKTRADE,242.027,242.037
2013-01-15,VODl.CHI,12:21:07.200,163.014,329480,x,163.009,163.019
2013-01-15,BARCl.BS,12:21:36.000,245.96,725770,AUC,245.955,245.965
2013-01-15,VOD.L,12:21:36.000,159.497,437830,X,159.492,159.502
2013-01-15,BARCl.CHI,12:22:04.800,247.079,609090,DRK,247.074,247.084
2013-01-15,VOD.L,12:22:04.800,161.663,326490,X,161.658,161.668
2013-01-15,BARC.L,12:22:33.600,245.218,915010,m,245.213,245.223
2013-01-15,VODl.CHI,12:22:33.600,159.683,327130,a,159.678,159.688
2013-01-15,BARC.TQ,12:23:02.400,241.717,495130,X,241.712,241.722
2013-01-15,VODl.TQ,12:23:02.400,160.221,20070,C,160.216,160.226
2013-01-15,BARCl.CHI,12:23:31.200,241.094,170670,a,241.089,241.099
2013-01-15,VODl.CHI,12:23:31.200,162.445,901850,a,162.44,162.45
2013-01-15,BARC.TQ,12:24:00.000,241.288,63990,Auc,241.283,241.293
2013-01-15,VODl.BS,12:24:00.000,161.764,693670,B,161.759,161.769
2013-01-15,BARCl.BS,12:24:28.800,242.282,385410,DARK,242.277,242.287
2013-01-15,VODl.TQ,12:24:28.800,159.809,864340,m,159.804,159.814
2013-01-15,BARCl.CHI,12:24:57.600,243.137,530710,DRK,243.132,243.142
2013-01-15,VOD.L,12:24:57.600,160.247,228270,C,160.242,160.252
2013-01-15,BARCl.CHI,12:25:26.400,246.598,946560,b,246.593,246.603
2013-01-15,VODl.TQ,12:25:26.400,159.303,757250,X,159.298,159.308
2013-01-15,BARC.TQ,12:25:55.200,246.677,784540,C,246.672,246.682
2013-01-15,VOD.L,12:25:55.200,162.022,475520,A,162.017,162.027
2013-01-15,BARCl.BS,12:26:24.000,247.001,102700,c,246.996,247.006
2013-01-15,VOD.L,12:26:24.000,160.429,945640,A,160.424,160.434
2013-01-15,BARC.TQ,12:26:52.800,241.468,520280,m,241.463,241.473
2013-01-15,VODl.BS,12:26:52.800,162.549,925080,A,162.544,162.554
2013-01-15,BARC.L,12:27:21.600,242.095,629160,X,242.09,242.1
2013-01-15,VODl.TQ,12:27:21.600,162.31,153940,C,162.305,162.315
2013-01-15,BARC.L,12:27:50.400,241.221,440670,m,241.216,241.226
2013-01-15,VODl.CHI,12:27:50.400,159.35,787360,c,159.345,159.355
2013-01-15,BARC.L,12:28:19.200,243.102,417080,A,243.097,243.107
2013-01-15,VOD.L,12:28:19.200,159.13,362280,Auc,159.125,159.135
2013-01-15,BARCl.CHI,12:28:48.000,243.147,412230,x,243.142,243.152
2013-01-15,VODl.BS,12:28:48.000,159.643,899610,DARK,159.638,159.648
2013-01-15,BARCl.CHI,12:29:16.800,241.671,923990,a,241.666,241.676
2013-01-15,VODl.CHI,12:29:16.800,162.796,444620,DRK,162.791,162.801
2013-01-15,BARC.L,12:29:45.600,246.045,207140,m,246.04,246.05
2013-01-15,VOD.L,12:29:45.600,158.981,626120,A,158.976,158.986
2013-01-15,BARC.TQ,12:30:14.400,240.965,250740,DARKTRADE,240.96,240.97
2013-01-15,VODl.TQ,12:30:14.400,160.005,711550,DARKTRADE,160,160.01
2013-01-15,BARC.TQ,12:30:43.200,247.045,567930,C,247.04,247.05
2013-01-15,VODl.CHI,12:30:43.200,162.848,371490,x,162.843,162.853
2013-01-15,BARCl.CHI,12:31:12.000,242.035,311820,c,242.03,242.04
2013-01-15,VOD.L,12:31:12.000,161.707,197350,DARKTRADE,161.702,161.712
2013-01-15,BARCl.BS,12:31:40.800,246.025,560260,c,246.02,246.03
2013-01-15,VODl.TQ,12:31:40.800,159.607,600600,C,159.602,159.612
2013-01-15,BARCl.CHI,12:32:09.600,242.815,772150,c,242.81,242.82
2013-01-15,VOD.L,12:32:09.600,159.414,733150,DARKTRADE,159.409,159.419
2013-01-15,BARCl.CHI,12:32:38.400,241.722,634360,a,241.717,241.727
2013-01-15,VODl.CHI,12:32:38.400,159.31,536000,a,159.305,159.315
2013-01-15,BARCl.BS,12:33:07.200,241.606,830150,A,241.601,241.611
2013-01-15,VODl.BS,12:33:07.200,162.89,466800,AUC,162.885,162.895
2013-01-15,BARCl.CHI,12:33:36.000,244.361,10870,DRK,244.356,244.366
2013-01-15,VODl.TQ,12:33:36.000,161.512,176650,X,161.507,161.517
2013-01-15,BARCl.BS,12:34:04.800,243.736,410730,DARK,243.731,243.741
2013-01-15,VODl.BS,12:34:04.800,159.798,21490,DARK,159.793,159.803
2013-01-15,BARC.L,12:34:33.600,240.951,26820,A,240.946,240.956
2013-01-15,VODl.TQ,12:34:33.600,158.983,206120,DARKTRADE,158.978,158.988
2013-01-15,BARCl.BS,12:35:02.400,247.082,527850,A,247.077,247.087
2013-01-15,VODl.TQ,12:35:02.400,162.956,828300,A,162.951,162.961
2013-01-15,BARC.TQ,12:35:31.200,242.052,592970,A,242.047,242.057
2013-01-15,VOD.L,12:35:31.200,161.793,16610,A,161.788,161.798
2013-01-15,BARCl.CHI,12:36:00.000,246.912,999980,a,246.907,246.917
2013-01-15,VODl.BS,12:36:00.000,160.28,838700,B,160.275,160.285
2013-01-15,BARC.L,12:36:28.800,243.115,948050,DARKTRADE,243.11,243.12
2013-01-15,VODl.CHI,12:36:28.800,163.034,164270,x,163.029,163.039
2013-01-15,BARCl.BS,12:36:57.600,240.964,75610,DARK,240.959,240.969
2013-01-15,VODl.TQ,12:36:57.600,162.615,383670,A,162.61,162.62
2013-01-15,BARC.L,12:37:26.400,241.608,533030,m,241.603,241.613
2013-01-15,VODl.CHI,12:37:26.400,162.589,51360,b,162.584,162.594
2013-01-15,BARCl.CHI,12:37:55.200,244.281,90360,a,244.276,244.286
2013-01-15,VODl.CHI,12:37:55.200,161.811,527780,b,161.806,161.816
2013-01-15,BARCl.CHI,12:38:24.000,240.989,22880,b,240.984,240.994
2013-01-15,VOD.L,12:38:24.000,158.98,610900,DARKTRADE,158.975,158.985
2013-01-15,BARC.L,12:38:52.800,244.33,298740,B,244.325,244.335
2013-01-15,VODl.TQ,12:38:52.800,158.978,59510,X,158.973,158.983
2013-01-15,BARCl.CHI,12:39:21.600,246.561,752840,DRK,246.556,246.566
2013-01-15,VODl.TQ,12:39:21.600,162.52,601140,DARKTRADE,162.515,162.525
2013-01-15,BARC.TQ,12:39:50.400,246.429,323330,DARKTRADE,246.424,246.434
2013-01-15,VODl.CHI,12:39:50.400,160.801,660850,c,160.796,160.806
2013-01-15,BARC.TQ,12:40:19.200,242.304,369970,DARKTRADE,242.299,242.309
2013-01-15,VOD.L,12:40:19.200,161.1,681110,B,161.095,161.105
2013-01-15,BARC.TQ,12:40:48.000,240.954,435840,X,240.949,240.959
2013-01-15,VODl.BS,12:40:48.000,159.418,817350,x,159.413,159.423
2013-01-15,BARC.L,12:41:16.800,244.065,562410,X,244.06,244.07
2013-01-15,VODl.TQ,12:41:16.800,159.385,785790,C,159.38,159.39
2013-01-15,BARC.L,12:41:45.600,245.01,809140,Auc,245.005,245.015
2013-01-15,VODl.CHI,12:41:45.600,160.543,940330,b,160.538,160.548
2013-01-15,BARC.L,12:42:14.400,242.589,609190,m,242.584,242.594
2013-01-15,VODl.TQ,12:42:14.400,162.911,648460,m,162.906,162.916
2013-01-15,BARC.TQ,12:42:43.200,243.578,634070,m,243.573,243.583
2013-01-15,VODl.CHI,12:42:43.200,160.608,566260,DRK,160.603,160.613
2013-01-15,BARC.L,12:43:12.000,245.596,988270,Auc,245.591,245.601
2013-01-15,VOD.L,12:43:12.000,159.409,630220,m,159.404,159.414
2013-01-15,BARCl.CHI,12:43:40.800,245.135,597670,auc,245.13,245.14
2013-01-15,VODl.CHI,12:43:40.800,161.492,910220,DRK,161.487,161.497
2013-01-15,BARCl.BS,12:44:09.600,246.749,866070,c,246.744,246.754
2013-01-15,VODl.TQ,12:44:09.600,159.501,748680,DARKTRADE,159.496,159.506
2013-01-15,BARCl.BS,12:44:38.400,246.357,326220,DARK,246.352,246.362
2013-01-15,VODl.TQ,12:44:38.400,160.683,797680,B,160.678,160.688
2013-01-15,BARC.TQ,12:45:07.200,247.036,456110,m,247.031,247.041
2013-01-15,VODl.CHI,12:45:07.200,162.797,442310,c,162.792,162.802
2013-01-15,BARCl.CHI,12:45:36.000,246.845,464790,auc,246.84,246.85
2013-01-15,VODl.TQ,12:45:36.000,162.732,442440,DARKTRADE,162.727,162.737
2013-01-15,BARCl.BS,12:46:04.800,241.569,13420,x,241.564,241.574
2013-01-15,VODl.TQ,12:46:04.800,163.03,756030,m,163.025,163.035
2013-01-15,BARCl.CHI,12:46:33.600,243.777,555040,DRK,243.772,243.782
2013-01-15,VODl.BS,12:46:33.600,162.928,111120,B,162.923,162.933
2013-01-15,BARCl.BS,12:47:02.400,246.414,901040,AUC,246.409,246.419
2013-01-15,VODl.CHI,12:47:02.400,160.499,684290,x,160.494,160.504
2013-01-15,BARC.L,12:47:31.200,244.639,520430,m,244.634,244.644
2013-01-15,VODl.TQ,12:47:31.200,162.102,414680,B,162.097,162.107
2013-01-15,BARCl.CHI,12:48:00.000,245.132,854160,DRK,245.127,245.137
2013-01-15,VODl.BS,12:48:00.000,160.652,352900,B,160.647,160.657
2013-01-15,BARCl.CHI,12:48:28.800,240.937,277340,auc,240.932,240.942
2013-01-15,VODl.BS,12:48:28.800,159.745,564770,x,159.74,159.75
2013-01-15,BARC.TQ,12:48:57.600,244.065,952840,DARKTRADE,244.06,244.07
2013-01-15,VODl.TQ,12:48:57.600,161.398,667960,Auc,161.393,161.403
2013-01-15,BARC.TQ,12:49:26.400,246.716,424970,C,246.711,246.721
2013-01-15,VODl.BS,12:49:26.400,161.676,855920,x,161.671,161.681
2013-01-15,BARCl.CHI,12:49:55.200,246.803,179780,auc,246.798,246.808
2013-01-15,VOD.L,12:49:55.200,161.847,98750,C,161.842,161.852
2013-01-15,BARC.TQ,12:50:24.000,246.757,644400,m,246.752,246.762
2013-01-15,VODl.CHI,12:50:24.000,163.025,300040,a,163.02,163.03
2013-01-15,BARCl.CHI,12:50:52.800,240.959,32730,x,240.954,240.964
2013-01-15,VOD.L,12:50:52.800,159.031,580720,Auc,159.026,159.036
2013-01-15,BARC.L,12:51:21.600,246.711,803710,Auc,246.706,246.716
2013-01-15,VODl.BS,12:51:21.600,162.092,50400,DARK,162.087,162.097
2013-01-15,BARC.L,12:51:50.400,246.901,372350,Auc,246.896,246.906
2013-01-15,VODl.TQ,12:51:50.400,159.166,341260,A,159.161,159.171
2013-01-15,BARCl.CHI,12:52:19.200,246.495,761960,auc,246.49,246.5
2013-01-15,VODl.CHI,12:52:19.200,162.267,659920,auc,162.262,162.272
2013-01-15,BARC.TQ,12:52:48.000,242.067,688650,Auc,242.062,242.072
2013-01-15,VODl.TQ,12:52:48.000,162.959,909090,m,162.954,162.964
2013-01-15,BARCl.CHI,12:53:16.800,246.224,250240,c,246.219,246.229
2013-01-15,VODl.TQ,12:53:16.800,159.658,592770,DARKTRADE,159.653,159.663
2013-01-15,BARC.TQ,12:53:45.600,243.035,39860,A,243.03,243.04
2013-01-15,VOD.L,12:53:45.600,162.81,13520,X,162.805,162.815
2013-01-15,BARC.TQ,12:54:14.400,244.699,584890,X,244.694,244.704
2013-01-15,VODl.TQ,12:54:14.400,161.628,164250,X,161.623,161.633
2013-01-15,BARC.L,12:54:43.200,242.456,983260,B,242.451,242.461
2013-01-15,VODl.CHI,12:54:43.200,163.029,305520,x,163.024,163.034
2013-01-15,BARC.L,12:55:12.000,240.936,843840,X,240.931,240.941
2013-01-15,VODl.TQ,12:55:12.000,159.157,934710,m,159.152,159.162
2013-01-15,BARCl.BS,12:55:40.800,241.677,836080,x,241.672,241.682
2013-01-15,VODl.CHI,12:55:40.800,161.463,689040,x,161.458,161.468
2013-01-15,BARC.L,12:56:09.600,244.836,499230,X,244.831,244.841
2013-01-15,VODl.CHI,12:56:09.600,159.147,158890,DRK,159.142,159.152
2013-01-15,BARC.L,12:56:38.400,241.337,655440,m,241.332,241.342
2013-01-15,VOD.L,12:56:38.400,162.145,38210,X,162.14,162.15
2013-01-15,BARC.L,12:57:07.200,246.537,266400,Auc,246.532,246.542
2013-01-15,VOD.L,12:57:07.200,160.381,351000,m,160.376,160.386
2013-01-15,BARC.TQ,12:57:36.000,243.843,146440,X,243.838,243.848
2013-01-15,VODl.TQ,12:57:36.000,163.008,340090,A,163.003,163.013
2013-01-15,BARC.L,12:58:04.800,242.348,878460,A,242.343,242.353
2013-01-15,VOD.L,12:58:04.800,158.991,654000,X,158.986,158.996
2013-01-15,BARCl.BS,12:58:33.600,247.013,642070,DARK,247.008,247.018
2013-01-15,VODl.BS,12:58:33.600,159.412,196900,B,159.407,159.417
2013-01-15,BARC.TQ,12:59:02.400,241.055,109850,B,241.05,241.06
2013-01-15,VODl.BS,12:59:02.400,159.948,810500,B,159.943,159.953
2013-01-15,BARC.L,12:59:31.200,244.397,910590,B,244.392,244.402
2013-01-15,VODl.TQ,12:59:31.200,162.415,85120,A,162.41,162.42
2013-01-15,BARC.L,13:00:00.000,245.991,96570,A,245.986,245.996
2013-01-15,VODl.CHI,13:00:00.000,159.015,626290,x,159.01,159.02
2013-01-15,BARCl.CHI,13:00:28.800,244.788,970740,b,244.783,244.793
2013-01-15,VODl.TQ,13:00:28.800,161.897,396010,m,161.892,161.902
2013-01-15,BARCl.CHI,13:00:57.600,244.005,138200,b,244,244.01
2013-01-15,VOD.L,13:00:57.600,159.752,656650,C,159.747,159.757
2013-01-15,BARC.L,13:01:26.400,245.07,595420,B,245.065,245.075
2013-01-15,VOD.L,13:01:26.400,160.358,68660,DARKTRADE,160.353,160.363
2013-01-15,BARCl.CHI,13:01:55.200,245.621,495870,b,245.616,245.626
2013-01-15,VODl.BS,13:01:55.200,162.137,556610,x,162.132,162.142
2013-01-15,BARC.L,13:02:24.000,246.283,475690,A,246.278,246.288
2013-01-15,VODl.BS,13:02:24.000,162.483,663270,B,162.478,162.488
2013-01-15,BARC.TQ,13:02:52.800,242.282,933150,B,242.277,242.287
2013-01-15,VODl.TQ,13:02:52.800,161.868,975120,B,161.863,161.873
2013-01-15,BARCl.CHI,13:03:21.600,242.074,609210,c,242.069,242.079
2013-01-15,VODl.BS,13:03:21.600,160.939,310650,c,160.934,160.944
2013-01-15,BARCl.BS,13:03:50.400,241.837,372770,AUC,241.832,241.842
2013-01-15,VODl.CHI,13:03:50.400,160.358,256300,auc,160.353,160.363
2013-01-15,BARCl.BS,13:04:19.200,246.196,536940,DARK,246.191,246.201
2013-01-15,VODl.TQ,13:04:19.200,159.114,406280,X,159.109,159.119
2013-01-15,BARCl.BS,13:04:48.000,246.833,747150,x,246.828,246.838
2013-01-15,VODl.TQ,13:04:48.000,160.559,603510,X,160.554,160.564
2013-01-15,BARCl.CHI,13:05:16.800,246.041,836430,c,246.036,246.046
2013-01-15,VODl.CHI,13:05:16.800,160.526,44220,b,160.521,160.531
2013-01-15,BARC.TQ,13:05:45.600,241.318,835290,C,241.313,241.323
2013-01-15,VODl.CHI,13:05:45.600,159.583,713580,auc,159.578,159.588
2013-01-15,BARC.TQ,13:06:14.400,241.818,610,A,241.813,241.823
2013-01-15,VOD.L,13:06:14.400,162.844,181830,Auc,162.839,162.849
2013-01-15,BARC.L,13:06:43.200,246.853,543660,DARKTRADE,246.848,246.858
2013-01-15,VOD.L,13:06:43.200,162.139,88150,DARKTRADE,162.134,162.144
2013-01-15,BARCl.CHI,13:07:12.000,244.732,44640,c,244.727,244.737
2013-01-15,VODl.BS,13:07:12.000,159.558,123380,A,159.553,159.563
2013-01-15,BARC.L,13:07:40.800,247.075,853320,Auc,247.07,247.08
2013-01-15,VODl.CHI,13:07:40.800,161.786,504530,b,161.781,161.791
2013-01-15,BARC.L,13:08:09.600,240.937,99940,A,240.932,240.942
2013-01-15,VODl.BS,13:08:09.600,158.978,905720,AUC,158.973,158.983
2013-01-15,BARC.TQ,13:08:38.400,241.348,11170,X,241.343,241.353
2013-01-15,VODl.CHI,13:08:38.400,158.996,933670,x,158.991,159.001
2013-01-15,BARCl.BS,13:09:07.200,246.88,547290,DARK,246.875,246.885
2013-01-15,VODl.CHI,13:09:07.200,162.945,837310,auc,162.94,162.95
2013-01-15,BARC.TQ,13:09:36.000,240.97,506900,B,240.965,240.975
2013-01-15,VOD.L,13:09:36.000,162.602,342520,B,162.597,162.607
2013-01-15,BARC.TQ,13:10:04.800,245.345,428390,A,245.34,245.35
2013-01-15,VODl.CHI,13:10:04.800,163.034,438450,b,163.029,163.039
2013-01-15,BARCl.CHI,13:10:33.600,241.189,193460,c,241.184,241.194
2013-01-15,VOD.L,13:10:33.600,162.976,250180,Auc,162.971,162.981
2013-01-15,BARCl.BS,13:11:02.400,245.228,961610,AUC,245.223,245.233
2013-01-15,VODl.TQ,13:11:02.400,159.235,357280,A,159.23,159.24
2013-01-15,BARC.TQ,13:11:31.200,246.93,582670,Auc,246.925,246.935
2013-01-15,VODl.TQ,13:11:31.200,161.743,716390,A,161.738,161.748
2013-01-15,BARCl.BS,13:12:00.000,241.067,417790,x,241.062,241.072
2013-01-15,VODl.BS,13:12:00.000,161.825,910130,B,161.82,161.83
2013-01-15,BARC.L,13:12:28.800,240.937,740950,Auc,240.932,240.942
2013-01-15,VODl.TQ,13:12:28.800,160.879,978200,X,160.874,160.884
2013-01-15,BARCl.BS,13:12:57.600,242.735,638750,AUC,242.73,242.74
2013-01-15,VOD.L,13:12:57.600,163.034,768210,A,163.029,163.039
2013-01-15,BARCl.BS,13:13:26.400,247.025,496390,c,247.02,247.03
2013-01-15,VOD.L,13:13:26.400,161.339,428030,Auc,161.334,161.344
2013-01-15,BARC.TQ,13:13:55.200,247.055,646260,C,247.05,247.06
2013-01-15,VODl.CHI,13:13:55.200,161.55,814190,a,161.545,161.555
2013-01-15,BARCl.BS,13:14:24.000,242.416,176330,c,242.411,242.421
2013-01-15,VODl.BS,13:14:24.000,159.19,377240,A,159.185,159.195
2013-01-15,BARC.TQ,13:14:52.800,241.541,864380,A,241.536,241.546
2013-01-15,VODl.CHI,13:14:52.800,162.28,178660,a,162.275,162.285
2013-01-15,BARC.L,13:15:21.600,246.993,577610,m,246.988,246.998
2013-01-15,VODl.CHI,13:15:21.600,161.052,787450,c,161.047,161.057
2013-01-15,BARCl.BS,13:15:50.400,247.051,523230,c,247.046,247.056
2013-01-15,VOD.L,13:15:50.400,159.342,678350,m,159.337,159.347
2013-01-15,BARC.TQ,13:16:19.200,245.21,775440,DARKTRADE,245.205,245.215
2013-01-15,VODl.CHI,13:16:19.200,161.889,979480,x,161.884,161.894
2013-01-15,BARC.L,13:16:48.000,243.155,861790,X,243.15,243.16
2013-01-15,VODl.TQ,13:16:48.000,160.835,151590,Auc,160.83,160.84
2013-01-15,BARC.TQ,13:17:16.800,243.079,50610,DARKTRADE,243.074,243.084
2013-01-15,VODl.CHI,13:17:16.800,159.914,453470,c,159.909,159.919
2013-01-15,BARC.L,13:17:45.600,242.416,177130,B,242.411,242.421
2013-01-15,VODl.TQ,13:17:45.600,159.749,73510,B,159.744,159.754
2013-01-15,BARCl.CHI,13:18:14.400,242.981,682860,x,242.976,242.986
2013-01-15,VODl.BS,13:18:14.400,159.537,132710,c,159.532,159.542
2013-01-15,BARCl.BS,13:18:43.200,247.084,251850,DARK,247.079,247.089
2013-01-15,VOD.L,13:18:43.200,159.176,12990,C,159.171,159.181
2013-01-15,BARCl.BS,13:19:12.000,241.288,837790,A,241.283,241.293
2013-01-15,VODl.BS,13:19:12.000,162.658,157320,x,162.653,162.663
2013-01-15,BARC.TQ,13:19:40.800,247.065,910130,m,247.06,247.07
2013-01-15,VODl.TQ,13:19:40.800,161.774,100030,A,161.769,161.779
2013-01-15,BARCl.CHI,13:20:09.600,244.135,401580,c,244.13,244.14
2013-01-15,VODl.BS,13:20:09.600,161.203,964650,A,161.198,161.208
2013-01-15,BARCl.CHI,13:20:38.400,245.185,86130,a,245.18,245.19
2013-01-15,VODl.TQ,13:20:38.400,162.165,508460,X,162.16,162.17
2013-01-15,BARCl.CHI,13:21:07.200,241.161,563160,auc,241.156,241.166
2013-01-15,VODl.BS,13:21:07.200,159.452,836290,B,159.447,159.457
2013-01-15,BARC.TQ,13:21:36.000,246.848,450530,DARKTRADE,246.843,246.853
2013-01-15,VODl.BS,13:21:36.000,162.96,822810,c,162.955,162.965
2013-01-15,BARC.TQ,13:22:04.800,246.888,270030,m,246.883,246.893
2013-01-15,VODl.CHI,13:22:04.800,160.698,195950,x,160.693,160.703
2013-01-15,BARCl.CHI,13:22:33.600,240.938,600680,b,240.933,240.943
2013-01-15,VODl.BS,13:22:33.600,160.17,653830,B,160.165,160.175
2013-01-15,BARCl.CHI,13:23:02.400,245.115,945260,auc,245.11,245.12
2013-01-15,VODl.CHI,13:23:02.400,162.143,38930,auc,162.138,162.148
2013-01-15,BARCl.BS,13:23:31.200,247.082,388660,B,247.077,247.087
2013-01-15,VODl.CHI,13:23:31.200,162.036,339740,a,162.031,162.041
2013-01-15,BARCl.CHI,13:24:00.000,246.849,646980,x,246.844,246.854
2013-01-15,VOD.L,13:24:00.000,160.624,821890,B,160.619,160.629
2013-01-15,BARC.TQ,13:24:28.800,247.074,53030,B,247.069,247.079
2013-01-15,VODl.CHI,13:24:28.800,162.135,16670,a,162.13,162.14
2013-01-15,BARC.TQ,13:24:57.600,246.857,458940,DARKTRADE,246.852,246.862
2013-01-15,VODl.BS,13:24:57.600,160.16,606220,x,160.155,160.165
2013-01-15,BARCl.BS,13:25:26.400,244.406,121760,B,244.401,244.411
2013-01-15,VODl.TQ,13:25:26.400,162.319,220570,m,162.314,162.324
2013-01-15,BARCl.BS,13:25:55.200,245.268,282210,AUC,245.263,245.273
2013-01-15,VODl.CHI,13:25:55.200,162.092,255620,b,162.087,162.097
2013-01-15,BARCl.CHI,13:26:24.000,246.686,773440,c,246.681,246.691
2013-01-15,VODl.BS,13:26:24.000,161.062,377370,A,161.057,161.067
2013-01-15,BARC.TQ,13:26:52.800,242.115,840390,A,242.11,242.12
2013-01-15,VODl.TQ,13:26:52.800,158.979,648560,m,158.974,158.984
2013-01-15,BARC.TQ,13:27:21.600,241.41,32910,A,241.405,241.415
2013-01-15,VOD.L,13:27:21.600,158.987,255960,C,158.982,158.992
2013-01-15,BARCl.CHI,13:27:50.400,244.102,959110,x,244.097,244.107
2013-01-15,VODl.CHI,13:27:50.400,162.176,277330,c,162.171,162.181
2013-01-15,BARC.TQ,13:28:19.200,242.728,7500,X,242.723,242.733
2013-01-15,VODl.TQ,13:28:19.200,159.491,788540,B,159.486,159.496
2013-01-15,BARC.TQ,13:28:48.000,244.245,734630,DARKTRADE,244.24,244.25
2013-01-15,VODl.TQ,13:28:48.000,160.646,664650,B,160.641,160.651
2013-01-15,BARC.TQ,13:29:16.800,240.942,798700,X,240.937,240.947
2013-01-15,VODl.BS,13:29:16.800,159.17,795140,c,159.165,159.175
2013-01-15,BARCl.CHI,13:29:45.600,246.571,644810,DRK,246.566,246.576
2013-01-15,VOD.L,13:29:45.600,162.855,770870,X,162.85,162.86
2013-01-15,BARCl.BS,13:30:14.400,243.264,193760,x,243.259,243.269
2013-01-15,VOD.L,13:30:14.400,163.01,484040,B,163.005,163.015
2013-01-15,BARCl.CHI,13:30:43.200,241.142,31180,b,241.137,241.147
2013-01-15,VODl.CHI,13:30:43.200,159.062,163110,auc,159.057,159.067
